,date,close,symbol,is_predicted
8932,2020-07-09,1.001,USDC,0
6139,2020-07-09,49.4900387107012,LTC,0
2753,2020-07-09,58.131327022375935,BTC,0
767,2020-07-10,0.2506,ALGO,0
10889,2020-07-10,61.05409430447822,XLM,0
2754,2020-07-10,58.357903979720255,BTC,0
6140,2020-07-10,49.44207853018522,LTC,0
9911,2020-07-10,1.0,USDT,0
8933,2020-07-10,1.0,USDC,0
11867,2020-07-10,0.0528433323520753,XRP,0
6141,2020-07-11,49.75381970353911,LTC,0
11868,2020-07-11,0.0548555784515748,XRP,0
2755,2020-07-11,58.12301646086108,BTC,0
768,2020-07-11,0.2806,ALGO,0
9912,2020-07-11,1.0,USDT,0
8934,2020-07-11,1.0,USDC,0
10890,2020-07-11,63.19364342505359,XLM,0
9913,2020-07-12,1.0,USDT,0
6142,2020-07-12,49.77779979379709,LTC,0
769,2020-07-12,0.2801,ALGO,0
11869,2020-07-12,0.0548555784515748,XRP,0
2756,2020-07-12,58.41443406299158,BTC,0
8935,2020-07-12,1.0,USDC,0
10891,2020-07-12,63.686758555700486,XLM,0
770,2020-07-13,0.2662,ALGO,0
8936,2020-07-13,1.001,USDC,0
2757,2020-07-13,58.12648680522992,BTC,0
6143,2020-07-13,49.122343993412,LTC,0
11870,2020-07-13,0.0525808654695319,XRP,0
9914,2020-07-13,0.9995000000000002,USDT,0
10892,2020-07-13,61.49830545522626,XLM,0
6144,2020-07-14,49.10635726657335,LTC,0
11871,2020-07-14,0.0529308213129231,XRP,0
2758,2020-07-14,58.209501095526576,BTC,0
9915,2020-07-14,1.0,USDT,0
8937,2020-07-14,1.0,USDC,0
771,2020-07-14,0.2722,ALGO,0
10893,2020-07-14,62.333748445165206,XLM,0
6145,2020-07-15,48.63474882483284,LTC,0
8938,2020-07-15,1.001,USDC,0
10894,2020-07-15,63.20179408837007,XLM,0
11872,2020-07-15,0.0512685310568148,XRP,0
2759,2020-07-15,57.92251274870894,BTC,0
9916,2020-07-15,0.9993999999999998,USDT,0
772,2020-07-15,0.2881,ALGO,0
8939,2020-07-16,1.001,USDC,0
6146,2020-07-16,47.65955848767453,LTC,0
10895,2020-07-16,66.50281273154349,XLM,0
2760,2020-07-16,57.648583855700345,BTC,0
9917,2020-07-16,0.9999,USDT,0
11873,2020-07-16,0.0488188401530762,XRP,0
773,2020-07-16,0.355,ALGO,0
6147,2020-07-17,47.53166467296525,LTC,0
9918,2020-07-17,1.0,USDT,0
8940,2020-07-17,1.0,USDC,0
774,2020-07-17,0.3464,ALGO,0
2761,2020-07-17,57.756164531134296,BTC,0
10896,2020-07-17,67.15486579686169,XLM,0
11874,2020-07-17,0.0489938180747718,XRP,0
11875,2020-07-18,0.0536307329997056,XRP,0
9919,2020-07-18,1.001,USDT,0
775,2020-07-18,0.3563,ALGO,0
8941,2020-07-18,1.0,USDC,0
10897,2020-07-18,65.85075966622527,XLM,0
6148,2020-07-18,47.99527975128642,LTC,0
2762,2020-07-18,57.849452867259735,BTC,0
10898,2020-07-19,65.56548645014857,XLM,0
776,2020-07-19,0.3897,ALGO,0
8942,2020-07-19,1.0,USDC,0
6149,2020-07-19,48.13916029283436,LTC,0
9920,2020-07-19,1.001,USDT,0
11876,2020-07-19,0.0534557550780099,XRP,0
2763,2020-07-19,58.026623079774055,BTC,0
9921,2020-07-20,1.0,USDT,0
777,2020-07-20,0.3574,ALGO,0
2764,2020-07-20,57.79100496210038,BTC,0
8943,2020-07-20,1.0,USDC,0
6150,2020-07-20,47.57962485348123,LTC,0
11877,2020-07-20,0.0492562849573152,XRP,0
10899,2020-07-20,63.2588487315854,XLM,0
11878,2020-07-21,0.0534557550780099,XRP,0
778,2020-07-21,0.3462,ALGO,0
2765,2020-07-21,58.83398043221361,BTC,0
10900,2020-07-21,64.17579835468914,XLM,0
8944,2020-07-21,0.9999,USDC,0
6151,2020-07-21,49.02642363238004,LTC,0
9922,2020-07-21,1.0,USDT,0
6152,2020-07-22,50.033587423215664,LTC,0
10901,2020-07-22,64.57925618885477,XLM,0
779,2020-07-22,0.3466,ALGO,0
11879,2020-07-22,0.0572177803944656,XRP,0
8945,2020-07-22,0.9997,USDC,0
2766,2020-07-22,59.49339152471853,BTC,0
9923,2020-07-22,1.002,USDT,0
780,2020-07-23,0.3296,ALGO,0
11880,2020-07-23,0.0613297615543126,XRP,0
9924,2020-07-23,1.001,USDT,0
6153,2020-07-23,49.9856272426997,LTC,0
8946,2020-07-23,1.0,USDC,0
10902,2020-07-23,64.8115500933744,XLM,0
2767,2020-07-23,59.84942145950566,BTC,0
8947,2020-07-24,1.0,USDC,0
10903,2020-07-24,63.82124450042236,XLM,0
11881,2020-07-24,0.0575677362378569,XRP,0
6154,2020-07-24,49.330171442314594,LTC,0
781,2020-07-24,0.3122,ALGO,0
2768,2020-07-24,59.55270701597011,BTC,0
9925,2020-07-24,1.001,USDT,0
11882,2020-07-25,0.0668415660877244,XRP,0
9926,2020-07-25,1.001,USDT,0
8948,2020-07-25,0.9998,USDC,0
782,2020-07-25,0.3196,ALGO,0
10904,2020-07-25,65.85075966622527,XLM,0
6155,2020-07-25,53.334846515399136,LTC,0
2769,2020-07-25,60.27499526894725,BTC,0
11883,2020-07-26,0.0672790108919634,XRP,0
2770,2020-07-26,61.34166953810556,BTC,0
8949,2020-07-26,1.0,USDC,0
9927,2020-07-26,1.001,USDT,0
6156,2020-07-26,52.50353671978877,LTC,0
783,2020-07-26,0.3218,ALGO,0
10905,2020-07-26,65.15795328432468,XLM,0
8950,2020-07-27,1.0,USDC,0
6157,2020-07-27,56.66807906125992,LTC,0
10906,2020-07-27,63.43001266123144,XLM,0
11884,2020-07-27,0.0753279952899617,XRP,0
2771,2020-07-27,66.36878299334725,BTC,0
784,2020-07-27,0.2879,ALGO,0
9928,2020-07-27,1.001,USDT,0
8951,2020-07-28,0.9999,USDC,0
785,2020-07-28,0.3152,ALGO,0
11885,2020-07-28,0.0807523108625257,XRP,0
10907,2020-07-28,64.44069491247465,XLM,0
2772,2020-07-28,65.86795750601298,BTC,0
6158,2020-07-28,58.682406642931184,LTC,0
9929,2020-07-28,1.002,USDT,0
11886,2020-07-29,0.0918634088901972,XRP,0
10908,2020-07-29,63.53189595268741,XLM,0
2773,2020-07-29,66.68431035635598,BTC,0
786,2020-07-29,0.3081,ALGO,0
8952,2020-07-29,0.9999,USDC,0
6159,2020-07-29,58.16283802067473,LTC,0
9930,2020-07-29,1.001,USDT,0
10909,2020-07-30,64.08614105820789,XLM,0
787,2020-07-30,0.3351,ALGO,0
11887,2020-07-30,0.0927382984986752,XRP,0
8953,2020-07-30,0.9999,USDC,0
9931,2020-07-30,1.001,USDT,0
6160,2020-07-30,59.40980271409026,LTC,0
2774,2020-07-30,66.69170766935271,BTC,0
10910,2020-07-31,64.30620896775277,XLM,0
9932,2020-07-31,1.001,USDT,0
788,2020-07-31,0.3278,ALGO,0
6161,2020-07-31,60.56884040989318,LTC,0
8954,2020-07-31,0.9998,USDC,0
11888,2020-07-31,0.1062115984692375,XRP,0
2775,2020-07-31,67.78331362305555,BTC,0
10911,2020-08-01,68.66273851041004,XLM,0
2776,2020-08-01,69.88241534194287,BTC,0
8955,2020-08-01,0.9991,USDC,0
789,2020-08-01,0.3288,ALGO,0
9933,2020-08-01,1.001,USDT,0
6162,2020-08-01,63.34253751640083,LTC,0
11889,2020-08-01,0.1336831321754489,XRP,0
2777,2020-08-02,66.46266494100948,BTC,0
9934,2020-08-02,0.9993999999999998,USDT,0
10912,2020-08-02,66.58431936470825,XLM,0
11890,2020-08-02,0.1306210185457756,XRP,0
790,2020-08-02,0.3018,ALGO,0
8956,2020-08-02,1.0,USDC,0
6163,2020-08-02,59.37782926041295,LTC,0
2778,2020-08-03,67.24454265979361,BTC,0
11891,2020-08-03,0.1503060347365322,XRP,0
8957,2020-08-03,1.0,USDC,0
6164,2020-08-03,60.816634675892416,LTC,0
10913,2020-08-03,67.64390559585034,XLM,0
9935,2020-08-03,1.001,USDT,0
791,2020-08-03,0.31,ALGO,0
10914,2020-08-04,69.64081810838735,XLM,0
2779,2020-08-04,67.05938152274581,BTC,0
8958,2020-08-04,0.9999,USDC,0
11892,2020-08-04,0.1426070061819252,XRP,0
9936,2020-08-04,1.0,USDT,0
792,2020-08-04,0.3271,ALGO,0
6165,2020-08-04,60.08923860473336,LTC,0
8959,2020-08-05,0.9996,USDC,0
11893,2020-08-05,0.1436568737120989,XRP,0
6166,2020-08-05,61.12038248582697,LTC,0
793,2020-08-05,0.3358,ALGO,0
2780,2020-08-05,69.60675127674986,BTC,0
9937,2020-08-05,1.001,USDT,0
10915,2020-08-05,68.62198519382765,XLM,0
794,2020-08-06,0.3642,ALGO,0
8960,2020-08-06,1.0,USDC,0
11894,2020-08-06,0.1441818074771857,XRP,0
9938,2020-08-06,1.001,USDT,0
6167,2020-08-06,61.25626966395559,LTC,0
2781,2020-08-06,69.69451445934071,BTC,0
10916,2020-08-06,68.09219207825662,XLM,0
10917,2020-08-07,66.7880859476202,XLM,0
11895,2020-08-07,0.1366577568442744,XRP,0
6168,2020-08-07,59.75351734112147,LTC,0
9939,2020-08-07,1.001,USDT,0
8961,2020-08-07,0.9998,USDC,0
795,2020-08-07,0.3695,ALGO,0
2782,2020-08-07,68.92989713754893,BTC,0
2783,2020-08-08,69.69223133804542,BTC,0
8962,2020-08-08,1.0,USDC,0
6169,2020-08-08,60.71272095144113,LTC,0
5191,2020-08-08,12.73,LINK,0
11896,2020-08-08,0.1371826906093612,XRP,0
796,2020-08-08,0.4525999999999999,ALGO,0
10918,2020-08-08,66.86959258078498,XLM,0
9940,2020-08-08,1.0,USDT,0
6170,2020-08-09,59.561676619057536,LTC,0
797,2020-08-09,0.4249,ALGO,0
9941,2020-08-09,1.0,USDT,0
10919,2020-08-09,67.64390559585034,XLM,0
11897,2020-08-09,0.1307959964674712,XRP,0
8963,2020-08-09,1.0,USDC,0
5192,2020-08-09,13.83,LINK,0
2784,2020-08-09,69.30670347612318,BTC,0
11898,2020-08-10,0.1366577568442744,XRP,0
6171,2020-08-10,60.64877404408648,LTC,0
5193,2020-08-10,13.49,LINK,0
8964,2020-08-10,0.9999,USDC,0
798,2020-08-10,0.4691999999999999,ALGO,0
9942,2020-08-10,1.001,USDT,0
10920,2020-08-10,68.09219207825662,XLM,0
2785,2020-08-10,70.27050029971583,BTC,0
10921,2020-08-11,65.56548645014857,XLM,0
6172,2020-08-11,57.28356804454837,LTC,0
2786,2020-08-11,67.94902256666752,BTC,0
8965,2020-08-11,1.0,USDC,0
11899,2020-08-11,0.1264215484250809,XRP,0
9943,2020-08-11,0.9999,USDT,0
799,2020-08-11,0.4360999999999999,ALGO,0
5194,2020-08-11,12.98,LINK,0
10922,2020-08-12,66.136032882302,XLM,0
6173,2020-08-12,57.62728267157958,LTC,0
9944,2020-08-12,1.0,USDT,0
8966,2020-08-12,1.0,USDC,0
2787,2020-08-12,68.77633439922789,BTC,0
800,2020-08-12,0.5242,ALGO,0
11900,2020-08-12,0.1258966146599941,XRP,0
5195,2020-08-12,16.48,LINK,0
9945,2020-08-13,1.001,USDT,0
2788,2020-08-13,69.78314522802377,BTC,0
801,2020-08-13,0.6714,ALGO,0
10923,2020-08-13,66.01377293255483,XLM,0
11901,2020-08-13,0.1368327347659699,XRP,0
5196,2020-08-13,17.21,LINK,0
6174,2020-08-13,59.72154388744416,LTC,0
8967,2020-08-13,1.0,USDC,0
9946,2020-08-14,1.001,USDT,0
802,2020-08-14,0.6388,ALGO,0
10924,2020-08-14,67.60315227926796,XLM,0
5197,2020-08-14,16.98,LINK,0
8968,2020-08-14,1.0,USDC,0
6175,2020-08-14,59.433782804348255,LTC,0
2789,2020-08-14,69.70935474776007,BTC,0
11902,2020-08-14,0.1416446276125993,XRP,0
6176,2020-08-15,61.91971882776002,LTC,0
803,2020-08-15,0.6352,ALGO,0
8969,2020-08-15,0.9999,USDC,0
5198,2020-08-15,19.22,LINK,0
10925,2020-08-15,68.41821861091572,XLM,0
11903,2020-08-15,0.1405947600824257,XRP,0
9947,2020-08-15,1.001,USDT,0
2790,2020-08-15,70.10383244515985,BTC,0
9948,2020-08-16,1.001,USDT,0
11904,2020-08-16,0.1453191639682072,XRP,0
6177,2020-08-16,65.11706419549219,LTC,0
5199,2020-08-16,18.83,LINK,0
2791,2020-08-16,70.36438224737805,BTC,0
8970,2020-08-16,1.0,USDC,0
10926,2020-08-16,71.80074388725392,XLM,0
804,2020-08-16,0.6294,ALGO,0
5200,2020-08-17,16.86,LINK,0
805,2020-08-17,0.5885,ALGO,0
11905,2020-08-17,0.1550304386223138,XRP,0
2792,2020-08-17,72.1142577329382,BTC,0
8971,2020-08-17,1.001,USDC,0
6178,2020-08-17,67.81082766780655,LTC,0
9949,2020-08-17,1.002,USDT,0
10927,2020-08-17,71.18944413851808,XLM,0
8972,2020-08-18,1.0,USDC,0
806,2020-08-18,0.5568,ALGO,0
5201,2020-08-18,16.2,LINK,0
9950,2020-08-18,1.001,USDT,0
6179,2020-08-18,66.38800897916573,LTC,0
2793,2020-08-18,70.54118716048512,BTC,0
10928,2020-08-18,68.90725840990436,XLM,0
11906,2020-08-18,0.1436568737120989,XRP,0
6180,2020-08-19,63.67026541659339,LTC,0
807,2020-08-19,0.5965,ALGO,0
10929,2020-08-19,66.38055278179633,XLM,0
8973,2020-08-19,1.001,USDC,0
11907,2020-08-19,0.1324582867235796,XRP,0
5202,2020-08-19,16.18,LINK,0
9951,2020-08-19,1.001,USDT,0
2794,2020-08-19,69.64474241510344,BTC,0
8974,2020-08-20,0.9998,USDC,0
11908,2020-08-20,0.1346455107447748,XRP,0
6181,2020-08-20,64.23779421936585,LTC,0
5203,2020-08-20,16.05,LINK,0
808,2020-08-20,0.6272999999999999,ALGO,0
9952,2020-08-20,1.001,USDT,0
10930,2020-08-20,68.4589719274981,XLM,0
2795,2020-08-20,70.1153393764881,BTC,0
809,2020-08-21,0.531,ALGO,0
11909,2020-08-21,0.1230969679128642,XRP,0
10931,2020-08-21,65.34134320894543,XLM,0
8975,2020-08-21,1.0,USDC,0
5204,2020-08-21,13.83,LINK,0
6182,2020-08-21,61.3122232078909,LTC,0
2796,2020-08-21,68.58071656664767,BTC,0
9953,2020-08-21,0.9998,USDT,0
10932,2020-08-22,66.42130609837871,XLM,0
810,2020-08-22,0.5648,ALGO,0
8976,2020-08-22,0.9999,USDC,0
2797,2020-08-22,69.23400889408121,BTC,0
11910,2020-08-22,0.1292211951722107,XRP,0
5205,2020-08-22,15.84,LINK,0
6183,2020-08-22,62.18349982059792,LTC,0
9954,2020-08-22,1.0,USDT,0
9955,2020-08-23,1.0,USDT,0
8977,2020-08-23,0.9999,USDC,0
6184,2020-08-23,62.42330072317783,LTC,0
5206,2020-08-23,15.16,LINK,0
811,2020-08-23,0.6141,ALGO,0
2798,2020-08-23,69.14770690911936,BTC,0
10933,2020-08-23,66.70657931445542,XLM,0
11911,2020-08-23,0.1280838386811892,XRP,0
812,2020-08-24,0.6302,ALGO,0
2799,2020-08-24,69.62661443201885,BTC,0
6185,2020-08-24,63.67026541659339,LTC,0
10934,2020-08-24,66.7473326310378,XLM,0
5207,2020-08-24,15.14,LINK,0
8978,2020-08-24,1.0,USDC,0
11912,2020-08-24,0.1314084191934059,XRP,0
9956,2020-08-24,1.0,USDT,0
11913,2020-08-25,0.1209097438916691,XRP,0
9957,2020-08-25,1.001,USDT,0
6186,2020-08-25,60.73670104169912,LTC,0
8979,2020-08-25,1.0,USDC,0
813,2020-08-25,0.5621,ALGO,0
2800,2020-08-25,67.68212568724842,BTC,0
10935,2020-08-25,64.44069491247465,XLM,0
5208,2020-08-25,14.130000000000004,LINK,0
10936,2020-08-26,64.72596812855137,XLM,0
6187,2020-08-26,60.50489350253853,LTC,0
2801,2020-08-26,68.3046415396215,BTC,0
5209,2020-08-26,15.2,LINK,0
8980,2020-08-26,1.0,USDC,0
11914,2020-08-26,0.1207347659699735,XRP,0
814,2020-08-26,0.5501999999999999,ALGO,0
9958,2020-08-26,1.0,USDT,0
2802,2020-08-27,67.68422615884009,BTC,0
8981,2020-08-27,1.0,USDC,0
815,2020-08-27,0.5215999999999998,ALGO,0
5210,2020-08-27,14.519999999999998,LINK,0
10937,2020-08-27,62.98987684214165,XLM,0
9959,2020-08-27,1.0,USDT,0
11915,2020-08-27,0.1103235796290845,XRP,0
6188,2020-08-27,58.87424736499512,LTC,0
6189,2020-08-28,59.92137797292742,LTC,0
816,2020-08-28,0.5339,ALGO,0
5211,2020-08-28,15.12,LINK,0
10938,2020-08-28,63.77234052052349,XLM,0
9960,2020-08-28,1.001,USDT,0
2803,2020-08-28,68.61660723340958,BTC,0
11916,2020-08-28,0.1167102737709743,XRP,0
8982,2020-08-28,1.0,USDC,0
11917,2020-08-29,0.1186350309096261,XRP,0
5212,2020-08-29,16.38,LINK,0
2804,2020-08-29,68.36669677642742,BTC,0
8983,2020-08-29,1.001,USDC,0
9961,2020-08-29,1.001,USDT,0
817,2020-08-29,0.5342,ALGO,0
10939,2020-08-29,64.01278508835958,XLM,0
6190,2020-08-29,59.70555716060549,LTC,0
5213,2020-08-30,16.47,LINK,0
9962,2020-08-30,1.0,USDT,0
2805,2020-08-30,69.44460400235855,BTC,0
818,2020-08-30,0.5182999999999999,ALGO,0
8984,2020-08-30,1.0,USDC,0
6191,2020-08-30,64.30174112672049,LTC,0
11918,2020-08-30,0.1265090373859287,XRP,0
10940,2020-08-30,64.8115500933744,XLM,0
2806,2020-08-31,69.17642857501407,BTC,0
8985,2020-08-31,1.0,USDC,0
11919,2020-08-31,0.125021725051516,XRP,0
819,2020-08-31,0.5023,ALGO,0
5214,2020-08-31,15.599999999999998,LINK,0
9963,2020-08-31,1.001,USDT,0
6192,2020-08-31,62.77500871362837,LTC,0
10941,2020-08-31,64.23692832956272,XLM,0
6193,2020-09-01,64.16585394859186,LTC,0
2807,2020-09-01,70.40419988276787,BTC,0
11920,2020-09-01,0.1373576685310568,XRP,0
5215,2020-09-01,16.08,LINK,0
10942,2020-09-01,65.05606999286871,XLM,0
9964,2020-09-01,1.0,USDT,0
8986,2020-09-01,1.0,USDC,0
820,2020-09-01,0.517,ALGO,0
5216,2020-09-02,14.78,LINK,0
6194,2020-09-02,60.46492668544188,LTC,0
821,2020-09-02,0.4641,ALGO,0
11921,2020-09-02,0.1204722990874301,XRP,0
8987,2020-09-02,0.9998,USDC,0
9965,2020-09-02,1.001,USDT,0
10943,2020-09-02,62.42748107330469,XLM,0
2808,2020-09-02,67.98961646329774,BTC,0
8988,2020-09-03,1.001,USDC,0
5217,2020-09-03,12.050000000000002,LINK,0
10944,2020-09-03,56.95023532463176,XLM,0
822,2020-09-03,0.3502,ALGO,0
2809,2020-09-03,62.4038232270992,BTC,0
11922,2020-09-03,0.0930882543420665,XRP,0
6195,2020-09-03,52.687384078433375,LTC,0
9966,2020-09-03,1.003,USDT,0
9967,2020-09-04,1.002,USDT,0
6196,2020-09-04,54.37398375991209,LTC,0
11923,2020-09-04,0.1014871945834559,XRP,0
8989,2020-09-04,1.001,USDC,0
823,2020-09-04,0.3755,ALGO,0
5218,2020-09-04,12.39,LINK,0
10945,2020-09-04,57.83458229446958,XLM,0
2810,2020-09-04,63.7404080957864,BTC,0
9968,2020-09-05,1.0,USDT,0
10946,2020-09-05,55.552396565855865,XLM,0
5219,2020-09-05,10.61,LINK,0
824,2020-09-05,0.3423,ALGO,0
6197,2020-09-05,52.20778227327356,LTC,0
11924,2020-09-05,0.0866140712393288,XRP,0
8990,2020-09-05,0.9997,USDC,0
2811,2020-09-05,62.37345771387188,BTC,0
5220,2020-09-06,12.79,LINK,0
6198,2020-09-06,52.351662814821495,LTC,0
9969,2020-09-06,1.0,USDT,0
2812,2020-09-06,62.795378529241006,BTC,0
10947,2020-09-06,56.33486024423771,XLM,0
8991,2020-09-06,1.001,USDC,0
11925,2020-09-06,0.0887138062996761,XRP,0
825,2020-09-06,0.3761,ALGO,0
5221,2020-09-07,12.47,LINK,0
2813,2020-09-07,63.33743718716816,BTC,0
9970,2020-09-07,1.001,USDT,0
6199,2020-09-07,53.07106552256123,LTC,0
10948,2020-09-07,56.80352338493517,XLM,0
11926,2020-09-07,0.0907260523991757,XRP,0
826,2020-09-07,0.3725,ALGO,0
8992,2020-09-07,1.001,USDC,0
827,2020-09-08,0.3491,ALGO,0
9971,2020-09-08,1.0,USDT,0
11927,2020-09-08,0.0858266705916985,XRP,0
5222,2020-09-08,11.74,LINK,0
10949,2020-09-08,56.314483585946505,XLM,0
8993,2020-09-08,1.001,USDC,0
6200,2020-09-08,51.951994643854974,LTC,0
2814,2020-09-08,62.19341076852551,BTC,0
9972,2020-09-09,1.001,USDT,0
8994,2020-09-09,1.001,USDC,0
6201,2020-09-09,52.27972254404752,LTC,0
10950,2020-09-09,56.69756476182096,XLM,0
5223,2020-09-09,12.349999999999998,LINK,0
828,2020-09-09,0.4130999999999999,ALGO,0
11928,2020-09-09,0.0881013835737415,XRP,0
2815,2020-09-09,62.65145056278608,BTC,0
2816,2020-09-10,63.18492468464295,BTC,0
6202,2020-09-10,52.95116507127128,LTC,0
829,2020-09-10,0.4129,ALGO,0
5224,2020-09-10,12.52,LINK,0
11929,2020-09-10,0.0916009420076537,XRP,0
9973,2020-09-10,1.001,USDT,0
10951,2020-09-10,57.83050696281134,XLM,0
8995,2020-09-10,1.0,USDC,0
2817,2020-09-11,63.42611361827712,BTC,0
8996,2020-09-11,1.0,USDC,0
5225,2020-09-11,12.449999999999998,LINK,0
10952,2020-09-11,58.8982438572699,XLM,0
11930,2020-09-11,0.0911634972034147,XRP,0
830,2020-09-11,0.4109,ALGO,0
9974,2020-09-11,1.001,USDT,0
6203,2020-09-11,53.206952700689854,LTC,0
2818,2020-09-12,63.65214262651058,BTC,0
8997,2020-09-12,1.0,USDC,0
5226,2020-09-12,12.72,LINK,0
10953,2020-09-12,58.951223168827006,XLM,0
9975,2020-09-12,1.001,USDT,0
6204,2020-09-12,54.66973820642732,LTC,0
11931,2020-09-12,0.0954504562849573,XRP,0
1422,2020-09-12,5.612,ATOM,0
831,2020-09-12,0.4086999999999999,ALGO,0
11932,2020-09-13,0.0907260523991757,XRP,0
5227,2020-09-13,12.070000000000002,LINK,0
832,2020-09-13,0.3774,ALGO,0
9976,2020-09-13,1.0,USDT,0
1423,2020-09-13,5.304999999999999,ATOM,0
2819,2020-09-13,63.124102333336495,BTC,0
10954,2020-09-13,57.38629581206332,XLM,0
8998,2020-09-13,1.0,USDC,0
6205,2020-09-13,52.51153008320811,LTC,0
8999,2020-09-14,1.0,USDC,0
833,2020-09-14,0.3816,ALGO,0
9977,2020-09-14,1.001,USDT,0
11933,2020-09-14,0.093788166028849,XRP,0
5228,2020-09-14,12.13,LINK,0
10955,2020-09-14,57.45150111859514,XLM,0
2820,2020-09-14,64.7037939575459,BTC,0
1424,2020-09-14,5.377,ATOM,0
6206,2020-09-14,53.28688633488316,LTC,0
5229,2020-09-15,10.95,LINK,0
11934,2020-09-15,0.0916884309685016,XRP,0
9978,2020-09-15,1.0,USDT,0
6207,2020-09-15,52.63942389791739,LTC,0
1425,2020-09-15,4.869,ATOM,0
10956,2020-09-15,56.48564751559254,XLM,0
2821,2020-09-15,65.19872899193832,BTC,0
9000,2020-09-15,1.0,USDC,0
834,2020-09-15,0.3539,ALGO,0
10957,2020-09-16,57.353693158797405,XLM,0
835,2020-09-16,0.3595,ALGO,0
1426,2020-09-16,5.123,ATOM,0
2822,2020-09-16,65.97681672937229,BTC,0
9979,2020-09-16,1.0,USDT,0
9001,2020-09-16,0.9999,USDC,0
5230,2020-09-16,10.74,LINK,0
11935,2020-09-16,0.0947505445981748,XRP,0
6208,2020-09-16,52.19978890985421,LTC,0
10958,2020-09-17,57.54115841507638,XLM,0
2823,2020-09-17,65.92220446798902,BTC,0
836,2020-09-17,0.3565,ALGO,0
9002,2020-09-17,1.0,USDC,0
11936,2020-09-17,0.0995624374448042,XRP,0
1427,2020-09-17,5.063000000000001,ATOM,0
5231,2020-09-17,11.02,LINK,0
9980,2020-09-17,1.001,USDT,0
6209,2020-09-17,53.09504561281922,LTC,0
5232,2020-09-18,10.09,LINK,0
10959,2020-09-18,56.65273611358033,XLM,0
2824,2020-09-18,65.88909920920734,BTC,0
1428,2020-09-18,4.968,ATOM,0
11937,2020-09-18,0.0982501030320871,XRP,0
9003,2020-09-18,1.001,USDC,0
9981,2020-09-18,1.001,USDT,0
837,2020-09-18,0.3367,ALGO,0
6210,2020-09-18,52.82327125656199,LTC,0
6211,2020-09-19,52.80728452972333,LTC,0
9982,2020-09-19,1.0,USDT,0
11938,2020-09-19,0.0986000588754783,XRP,0
2825,2020-09-19,66.55449207950593,BTC,0
838,2020-09-19,0.342,ALGO,0
10960,2020-09-19,56.77907139498573,XLM,0
5233,2020-09-19,10.12,LINK,0
1429,2020-09-19,4.939,ATOM,0
9004,2020-09-19,1.001,USDC,0
2826,2020-09-20,65.81585667805453,BTC,0
839,2020-09-20,0.3285,ALGO,0
11939,2020-09-20,0.0944880777156314,XRP,0
10961,2020-09-20,56.122942998009286,XLM,0
6212,2020-09-20,51.67222692417841,LTC,0
9983,2020-09-20,1.0,USDT,0
5234,2020-09-20,9.736,LINK,0
9005,2020-09-20,1.001,USDC,0
1430,2020-09-20,4.664,ATOM,0
9006,2020-09-21,1.001,USDC,0
840,2020-09-21,0.2869,ALGO,0
10962,2020-09-21,53.29058749553334,XLM,0
11940,2020-09-21,0.0808397998233735,XRP,0
6213,2020-09-21,48.50685501012356,LTC,0
9984,2020-09-21,1.0,USDT,0
5235,2020-09-21,8.708,LINK,0
2827,2020-09-21,63.51579462275601,BTC,0
1431,2020-09-21,4.078,ATOM,0
2828,2020-09-22,64.04817284639114,BTC,0
1432,2020-09-22,4.204,ATOM,0
10963,2020-09-22,53.9589418874845,XLM,0
9985,2020-09-22,1.001,USDT,0
5236,2020-09-22,8.748,LINK,0
841,2020-09-22,0.3064,ALGO,0
9007,2020-09-22,1.0,USDC,0
6214,2020-09-22,49.593952435152495,LTC,0
11941,2020-09-22,0.0827645569620253,XRP,0
842,2020-09-23,0.2684,ALGO,0
9008,2020-09-23,1.001,USDC,0
6215,2020-09-23,48.362974468575615,LTC,0
11942,2020-09-23,0.0726158375036797,XRP,0
10964,2020-09-23,52.19839861112534,XLM,0
9986,2020-09-23,0.9998,USDT,0
2829,2020-09-23,62.69364264432299,BTC,0
1433,2020-09-23,3.841,ATOM,0
5237,2020-09-23,7.64,LINK,0
9987,2020-09-24,1.001,USDT,0
11943,2020-09-24,0.0825895790403296,XRP,0
2830,2020-09-24,64.99909286587838,BTC,0
6216,2020-09-24,49.96964051586103,LTC,0
1434,2020-09-24,4.481,ATOM,0
9009,2020-09-24,1.001,USDC,0
5238,2020-09-24,9.872,LINK,0
10965,2020-09-24,53.46990208849584,XLM,0
843,2020-09-24,0.2941,ALGO,0
844,2020-09-25,0.3176,ALGO,0
5239,2020-09-25,10.73,LINK,0
11944,2020-09-25,0.090113629673241,XRP,0
6217,2020-09-25,50.81693703831005,LTC,0
9010,2020-09-25,1.0,USDC,0
9988,2020-09-25,1.001,USDT,0
1435,2020-09-25,4.798,ATOM,0
10966,2020-09-25,55.16931538998141,XLM,0
2831,2020-09-25,64.7759862529029,BTC,0
9011,2020-09-26,1.0,USDC,0
5240,2020-09-26,10.33,LINK,0
1436,2020-09-26,4.598,ATOM,0
9989,2020-09-26,1.001,USDT,0
11945,2020-09-26,0.0902011186340889,XRP,0
6218,2020-09-26,50.81693703831005,LTC,0
845,2020-09-26,0.3251999999999999,ALGO,0
2832,2020-09-26,64.95913824321084,BTC,0
10967,2020-09-26,54.85959018395527,XLM,0
