,factors,MIC,GMIC,TIC,symbol,thresh,factor_type
716,trend_psar_up,0.4885875056909194,0.4342264126650731,0.3054213642934665,AVAX,0.75,technical
717,roberta_Positive_wt_sum_pop,0.8943712517041865,0.838029829617645,0.642402474159037,AVAX,0.75,sentiment
718,momentum_ao,0.5925258925511784,0.516367227400756,0.4160653763755888,AVAX,0.75,technical
719,momentum_tsi,0.4612468681123461,0.3778885766109888,0.3440732475683398,AVAX,0.75,technical
720,distil_love_sum_pop,0.9288641706159408,0.8938429952267503,0.7066978885597888,AVAX,0.75,sentiment
721,trend_ichimoku_conv,0.8804254656982388,0.8249106832962669,0.6527433261011687,AVAX,0.75,technical
722,distil_sadness_wt_sum_pop,0.8911652220912415,0.8348348786808447,0.6450999923288938,AVAX,0.75,sentiment
723,vader_neg_mean_pop,0.0,0.0,0.0,AVAX,0.75,sentiment
724,distil_love_mean_pop,0.9211715569707004,0.8808717265904579,0.6960517429239375,AVAX,0.75,sentiment
725,weight,0.8949531418354333,0.857131074396665,0.674525730607755,AVAX,0.75,sentiment
726,trend_kst_diff,0.2713308320713344,0.1732169471063115,0.1515777768661932,AVAX,0.75,technical
727,momentum_stoch_rsi_k,0.3151751686741098,0.2271038047609989,0.1652062577424753,AVAX,0.75,technical
728,weekday,0.1644323470451802,0.0735134235617193,0.041985385625126,AVAX,0.75,technical
729,distil_love_sum_hot,0.8576148135536127,0.808031792595076,0.6279357818469293,AVAX,0.75,sentiment
730,trend_adx,0.3859879940956018,0.2929190916073338,0.2627540170234272,AVAX,0.75,technical
731,distil_anger_sum_pop,0.946142512178679,0.9077026515503464,0.7109219678753367,AVAX,0.75,sentiment
732,distil_fear_sum_hot,0.9225880934053377,0.878144670921488,0.683384906404588,AVAX,0.75,sentiment
733,distil_anger_mean_hot,0.8774748672359916,0.8332128255892299,0.6512098831841396,AVAX,0.75,sentiment
734,vader_pos_mean_hot,0.2414274874938538,0.1967626779007822,0.1307083200240149,AVAX,0.75,sentiment
735,anger_vs_sadness_mean_pop,0.946142512178679,0.9125816787582288,0.7078553228317169,AVAX,0.75,technical
736,volatility_bbli,0.1729096862145557,0.090059773484678,0.0605867624536794,AVAX,0.75,technical
737,volatility_kcli,0.2445791659485853,0.1600811896456727,0.1070590636539672,AVAX,0.75,technical
738,distil_fear_wt_sum_hot,0.8403087521985857,0.764450630617576,0.5841135795383995,AVAX,0.75,sentiment
739,roberta_Negative_wt_sum_hot,0.8197641013511534,0.7411754735005274,0.5741610109154981,AVAX,0.75,sentiment
740,vader_neg_wt_sum,0.0,0.0,0.0,AVAX,0.75,sentiment
741,momentum_stoch,0.3548112023062218,0.2586142905910901,0.1705853263379038,AVAX,0.75,technical
742,distil_fear_mean_pop,0.946142512178679,0.9089490853834606,0.71709011649016,AVAX,0.75,sentiment
743,roberta_Negative_mean,0.9284270647129442,0.881619200869008,0.6905846672704745,AVAX,0.75,sentiment
744,distil_surprise_wt_sum_hot,0.8469167861430463,0.7643568312558637,0.5823229438886292,AVAX,0.75,sentiment
745,volume_obv,0.9789662311923428,0.9346120969493178,0.7465050013516221,AVAX,0.75,technical
746,roberta_Negative_wt_sum,0.9187917932545858,0.8299109681648169,0.6027389919197305,AVAX,0.75,sentiment
747,joy_vs_fear_mean_pop,0.9275192774850388,0.9175162811110888,0.7112327550896473,AVAX,0.75,technical
748,roberta_Neutral_sum,0.901377681309471,0.8527115559170488,0.6726904413302269,AVAX,0.75,sentiment
749,close,0.8910215778377072,0.8368663467370044,0.6574100054487114,AVAX,0.75,fundamental
750,roberta_Negative_mean_pop,0.9461248337533568,0.9212487934145376,0.7186780575846259,AVAX,0.75,sentiment
751,trend_sma_slow,0.8487434831213089,0.8078185401126301,0.6515526519643166,AVAX,0.75,technical
752,distil_sadness_sum,0.9030093092012756,0.8599017635449524,0.6615706527340255,AVAX,0.75,sentiment
753,distil_sadness_sum_pop,0.9745384842128144,0.9415708511191024,0.7347297285640396,AVAX,0.75,sentiment
754,trend_macd_diff,0.4914419635139972,0.4172767894780932,0.2834729886854485,AVAX,0.75,technical
755,distil_love_wt_sum,0.88106194966488,0.807920006109577,0.5895714356735627,AVAX,0.75,sentiment
756,volatility_kcc,0.892158510956327,0.8441937309951448,0.6556111183034797,AVAX,0.75,technical
757,distil_sadness_mean_hot,0.8823624009538379,0.84057920022055,0.6627176821660639,AVAX,0.75,sentiment
758,distil_love_sum,0.8811484423315291,0.8214779049131617,0.6422094054166205,AVAX,0.75,sentiment
759,volatility_dcp,0.4732149502204752,0.363285009694525,0.2261690263664089,AVAX,0.75,technical
760,trend_ema_fast,0.9161808147529878,0.8672758097449771,0.6747864430283973,AVAX,0.75,technical
761,trend_kst,0.3963688205375507,0.3187802200910216,0.2796421582253105,AVAX,0.75,technical
762,vader_neg_mean_hot,0.0,0.0,0.0,AVAX,0.75,sentiment
763,trend_mass_index,0.5197980953869398,0.4508154131758172,0.3404457976723475,AVAX,0.75,technical
764,volatility_atr,0.7681560775611651,0.6992542349132105,0.5472327624415841,AVAX,0.75,technical
765,distil_love_mean_hot,0.8294419634686135,0.8010962172301636,0.6356671012122429,AVAX,0.75,sentiment
766,low,0.8824118395763312,0.833466300650315,0.6572914087123084,AVAX,0.75,fundamental
767,trend_vortex_ind_pos,0.4005751388624301,0.3121525494632384,0.2477088444304402,AVAX,0.75,technical
768,momentum_pvo_signal,0.4247853904787138,0.3523922155429734,0.2889084689911936,AVAX,0.75,technical
769,trend_vortex_ind_diff,0.3869132539611816,0.2866208410754056,0.2035640127685593,AVAX,0.75,technical
770,vader_neu_mean,0.9044191973342992,0.8698575608249246,0.6836960459470868,AVAX,0.75,sentiment
771,volume_fi,0.3986096909141777,0.3172221753191228,0.2604550006419632,AVAX,0.75,technical
772,ups,0.9312164219888776,0.8539955690136463,0.5935278098330871,AVAX,0.75,sentiment
773,distil_surprise_mean_pop,0.9978598608138456,0.986818907977249,0.7633256137403741,AVAX,0.75,sentiment
774,trend_aroon_ind,0.4705229977040863,0.3672898866513884,0.29854123148034,AVAX,0.75,technical
775,vader_neg_sum_hot,0.0,0.0,0.0,AVAX,0.75,sentiment
776,roberta_Positive_sum_pop,0.946142512178679,0.910928597259518,0.7150258272469056,AVAX,0.75,sentiment
777,daily_popularity,0.8833734771074008,0.8095452822747246,0.6001645142442905,AVAX,0.75,sentiment
778,trend_ichimoku_base,0.874088446710058,0.8119314314790362,0.6744918964714856,AVAX,0.75,technical
779,trend_ema_slow,0.8785777254269534,0.8315242595601142,0.6682863821175845,AVAX,0.75,technical
780,distil_love_mean,0.8776786650660903,0.8321915768308424,0.6500944751401868,AVAX,0.75,sentiment
781,distil_anger_wt_sum,0.8954774073904935,0.8243167576125566,0.5942125585973751,AVAX,0.75,sentiment
782,distil_fear_wt_sum_pop,0.8873192931197434,0.835183793605297,0.6487154168439946,AVAX,0.75,sentiment
783,trend_sma_fast,0.891758152105374,0.8437654353623777,0.6527986219876701,AVAX,0.75,technical
784,roberta_Negative_wt_sum_pop,0.8992862038507095,0.8442422830897337,0.6455858581332276,AVAX,0.75,sentiment
785,trend_stc,0.5317095691069826,0.4779331724474995,0.3645666096046629,AVAX,0.75,technical
786,momentum_wr,0.3542273998625,0.2651150590597765,0.1782030360759653,AVAX,0.75,technical
787,distil_joy_wt_sum,0.902239736101118,0.8151768794369341,0.5935292542973896,AVAX,0.75,sentiment
788,volatility_bbh,0.8785482006997013,0.8261283821660816,0.6557531884080885,AVAX,0.75,technical
789,distil_fear_mean_hot,0.9455136448700804,0.9044208232514336,0.7084560662851318,AVAX,0.75,sentiment
790,trend_vortex_ind_neg,0.3469294813111622,0.2599634230738049,0.1860874298743144,AVAX,0.75,technical
791,nya_open,0.6768740968463086,0.6123052958752919,0.5235896228810236,AVAX,0.75,fundamental
792,momentum_stoch_rsi_d,0.3135471605204812,0.2235854919105056,0.1738273771926562,AVAX,0.75,technical
793,total_awards_received_total,0.7482056109145903,0.6794290817577647,0.4922766556897545,AVAX,0.75,sentiment
794,others_dlr,0.1764765333927791,0.0857589263686073,0.0736520962777079,AVAX,0.75,technical
795,SearchFrequency,0.5562150332807925,0.4432185624554318,0.320693046690563,AVAX,0.75,fundamental
796,roberta_Neutral_mean,0.9054990673317964,0.8597760834712123,0.6748566418201171,AVAX,0.75,sentiment
797,distil_anger_wt_sum_pop,0.8979475968478903,0.835196927622384,0.6402638870944259,AVAX,0.75,sentiment
798,vader_pos_sum_hot,0.2414274874938538,0.1967626779007822,0.1309354104304551,AVAX,0.75,sentiment
799,num_comments,0.8137271954433796,0.7359235736513988,0.5625487516617127,AVAX,0.75,sentiment
800,trend_macd_signal,0.5532804390276794,0.45594285582416,0.3823141478767121,AVAX,0.75,technical
801,high,0.8767436540451453,0.8216496938487285,0.647696468510161,AVAX,0.75,fundamental
802,roberta_Negative_sum_hot,0.899845986792772,0.850879015896771,0.666135032828742,AVAX,0.75,sentiment
803,volatility_dcm,0.8979708705468878,0.8377839336711935,0.6728812491984809,AVAX,0.75,technical
804,trend_dpo,0.3331870003842589,0.2492148559473526,0.1797256772708203,AVAX,0.75,technical
805,momentum_ppo_hist,0.3359771050783375,0.2301681220742311,0.1894974426799727,AVAX,0.75,technical
806,downs,0.0,0.0,0.0,AVAX,0.75,sentiment
807,roberta_Positive_sum_hot,0.914866767962853,0.8716132758269104,0.6737897607056145,AVAX,0.75,sentiment
808,volatility_kcp,0.2743955032103438,0.187792224272596,0.1438327768825429,AVAX,0.75,technical
809,volatility_dch,0.9390864064740286,0.8759806897275154,0.6638191484020102,AVAX,0.75,technical
810,roberta_Positive_mean_pop,0.9456092499551018,0.9121571399167622,0.7159371737491191,AVAX,0.75,sentiment
811,vader_neg_wt_sum_pop,0.0,0.0,0.0,AVAX,0.75,sentiment
812,daily_popularity_hot,0.8214588746441503,0.751567991257556,0.5694952274858786,AVAX,0.75,sentiment
813,vader_pos_sum_pop,0.36476197335775,0.3268683777063168,0.2285360550755591,AVAX,0.75,sentiment
814,trend_aroon_up,0.4346197031961814,0.3096416268454751,0.1845036582664519,AVAX,0.75,technical
815,vader_pos_mean,0.2414274874938538,0.1967626779007822,0.1308422028345747,AVAX,0.75,sentiment
816,trend_psar_down_indicator,0.1462263397152765,0.0596006988617729,0.0446848380552886,AVAX,0.75,technical
817,distil_fear_mean,0.9365788912204844,0.896470731064088,0.7053448870112824,AVAX,0.75,sentiment
818,distil_joy_sum_hot,0.8929135159956422,0.8360834641280812,0.6453709303140673,AVAX,0.75,sentiment
819,vader_neu_sum,0.8934252045630401,0.8567379482544663,0.672753927965504,AVAX,0.75,sentiment
820,others_dr,0.1764765333927791,0.0867203458087405,0.0737648253232329,AVAX,0.75,technical
821,distil_fear_sum_pop,0.9460679071373924,0.9167751069610012,0.7198414114771103,AVAX,0.75,sentiment
822,volatility_bbm,0.8656144951096829,0.8202566480111445,0.6473783852865737,AVAX,0.75,technical
823,distil_anger_mean_pop,0.946142512178679,0.905345462224081,0.7089154609103447,AVAX,0.75,sentiment
824,roberta_Negative_sum,0.9255922948423332,0.8779521652837489,0.6823368921222462,AVAX,0.75,sentiment
825,trend_trix,0.560435728692276,0.4814307661115317,0.3755610117854563,AVAX,0.75,technical
826,distil_anger_sum_hot,0.8841178831441803,0.837284268142477,0.6525416828213371,AVAX,0.75,sentiment
827,distil_anger_mean,0.8875438187512452,0.8433559906840661,0.663445630732374,AVAX,0.75,sentiment
828,vader_pos_wt_sum_hot,0.2414274874938538,0.1967626779007822,0.1309441706353537,AVAX,0.75,sentiment
829,distil_surprise_mean_hot,0.8965837118460595,0.8571004349726102,0.6670756116933397,AVAX,0.75,sentiment
830,vader_compound_sum,0.2414274874938538,0.1967626779007822,0.1309327365917237,AVAX,0.75,sentiment
831,distil_surprise_sum_hot,0.8611913513650418,0.8180378133100166,0.6498005693863893,AVAX,0.75,sentiment
832,distil_surprise_mean,0.9315796208378258,0.8826457691860531,0.6919248034912319,AVAX,0.75,sentiment
833,distil_surprise_wt_sum_pop,0.8768787227977651,0.8195700748323165,0.6351548570232195,AVAX,0.75,sentiment
834,volume_sma_em,0.4945166418183728,0.4121085395596243,0.3274637406553122,AVAX,0.75,technical
835,roberta_Positive_mean,0.9281468932439824,0.8885946296660573,0.6943293493591924,AVAX,0.75,sentiment
836,volume_em,0.4461226091714892,0.3558144492162194,0.220601649448671,AVAX,0.75,technical
837,distil_anger_wt_sum_hot,0.8287951508744035,0.7455126642744596,0.5729366541736829,AVAX,0.75,sentiment
838,trend_ichimoku_a,0.8885408181179757,0.8339846606213441,0.6752277321560832,AVAX,0.75,technical
839,volatility_kchi,0.2786060787704214,0.1756296569228612,0.1178496462452224,AVAX,0.75,technical
840,roberta_Positive_wt_sum,0.8941032574846921,0.8214039790671543,0.6029160563180664,AVAX,0.75,sentiment
841,distil_joy_wt_sum_pop,0.8709661739805438,0.8132662680448569,0.6321845451527177,AVAX,0.75,sentiment
842,distil_sadness_wt_sum,0.8794828324260185,0.7877776212680518,0.583628495047941,AVAX,0.75,sentiment
843,distil_surprise_wt_sum,0.8831871724893272,0.8000889706269254,0.590514721012121,AVAX,0.75,sentiment
844,volatility_dcw,0.2962573392209692,0.1991457689975734,0.184762333608764,AVAX,0.75,technical
845,distil_joy_sum,0.8809511378051922,0.8295649886991768,0.6493194460032684,AVAX,0.75,sentiment
846,distil_fear_sum,0.9228010406866828,0.8860104174356627,0.6907081409448292,AVAX,0.75,sentiment
847,trend_psar_down,0.5072383966236508,0.476714172576871,0.3582874606521778,AVAX,0.75,technical
848,volume_adi,0.7495360991669024,0.6918894912528344,0.6186959548763277,AVAX,0.75,technical
849,momentum_rsi,0.4128096355971268,0.3243198490577896,0.2312700608683277,AVAX,0.75,technical
850,momentum_stoch_rsi,0.3040840882843035,0.2009457602262609,0.1364801535889058,AVAX,0.75,technical
851,volume_cmf,0.3547292338496681,0.2702614786616312,0.2017106037304994,AVAX,0.75,technical
852,roberta_Neutral_wt_sum,0.8851466231986174,0.8094405028097876,0.6001406482013429,AVAX,0.75,sentiment
853,vader_neg_mean,0.0,0.0,0.0,AVAX,0.75,sentiment
854,distil_sadness_wt_sum_hot,0.8254737211694061,0.7521713923368332,0.5760987583195094,AVAX,0.75,sentiment
855,anger_vs_joy_mean_pop,0.9387548038362932,0.9045640244722202,0.695897496399052,AVAX,0.75,technical
856,distil_sadness_sum_hot,0.9082685406849188,0.8632640991767009,0.6582710539615296,AVAX,0.75,sentiment
857,nvda_open,0.9931809715292986,0.955296677884962,0.7617396608778447,AVAX,0.75,fundamental
858,roberta_Negative_mean_hot,0.8877995031199842,0.845247816895118,0.6685806779192329,AVAX,0.75,sentiment
859,distil_joy_mean_pop,0.9733613129059566,0.9375806917773506,0.7318536074839789,AVAX,0.75,sentiment
860,distil_joy_mean,0.6619313750983196,0.6002817757503774,0.4432647528578444,BTC,0.75,sentiment
861,distil_joy_sum_pop,0.4649970076018516,0.4055686395257152,0.2918125723765111,BTC,0.75,sentiment
862,avg_upvote_ratio,0.385350293795377,0.3153755046140657,0.2142746753846413,BTC,0.75,sentiment
863,momentum_pvo,0.2951730748723745,0.2056444966680461,0.1533770200577957,BTC,0.75,technical
864,distil_anger_sum,0.3585453303913578,0.3202501464765468,0.2640569424642616,BTC,0.75,sentiment
865,gspc_open,1.0000000000000002,0.9998664940545958,0.7991727764349357,BTC,0.75,fundamental
866,gold,0.7636408831592502,0.7387814815301567,0.6223696578462327,BTC,0.75,fundamental
867,distil_love_wt_sum_hot,0.4655607467987797,0.4090581240476366,0.3092888745229719,BTC,0.75,sentiment
868,trend_cci,0.2463795663646938,0.169358152157269,0.1102302080583999,BTC,0.75,technical
869,distil_surprise_sum_pop,0.488039159811219,0.4315628403493414,0.3217774635887739,BTC,0.75,sentiment
870,trend_visual_ichimoku_b,1.0000000000000002,0.9957893609781138,0.7517705261480904,BTC,0.75,technical
871,vader_neg_sum,0.2797035910689652,0.2000941764938391,0.1201196709536296,BTC,0.75,sentiment
872,volatility_kcw,0.3903287429587304,0.3416931744921324,0.2533279196004773,BTC,0.75,technical
873,score_total,0.3903942697724528,0.3346512259726591,0.2573904184144416,BTC,0.75,sentiment
874,momentum_kama,1.0000000000000002,1.0000000000000002,0.8031643322416554,BTC,0.75,technical
875,trend_kst_sig,0.4147275184660969,0.3285717316526335,0.2360746235244533,BTC,0.75,technical
876,distil_sadness_mean_pop,0.8823641487918894,0.8459984524631934,0.5964442222647222,BTC,0.75,sentiment
877,volatility_dcl,0.9999966782033466,0.9998877094026352,0.805417666339935,BTC,0.75,technical
878,vader_pos_sum,0.2056310840368226,0.1373803763746874,0.1040683414354453,BTC,0.75,sentiment
879,roberta_Negative_sum_pop,0.4964523610494141,0.4374640709777678,0.3099581723680161,BTC,0.75,sentiment
880,trend_adx_neg,0.3198233085785023,0.2349999921235956,0.1584344862678423,BTC,0.75,technical
881,distil_fear_wt_sum,0.5617376423438467,0.5110458916034583,0.3634212607860892,BTC,0.75,sentiment
882,momentum_uo,0.3071439040864716,0.2269808780373873,0.1422596453322606,BTC,0.75,technical
883,vader_neg_wt_sum_hot,0.2612483764628208,0.1853767463580359,0.1333971093609468,BTC,0.75,sentiment
884,trend_macd,0.7442740110177419,0.68595978536206,0.4615464568829165,BTC,0.75,technical
885,open,1.0000000000000002,0.9998720421399596,0.788273540159088,BTC,0.75,fundamental
886,distil_love_wt_sum_pop,0.6352045025539981,0.5837283222805466,0.4322918429160509,BTC,0.75,sentiment
887,btc_open,0.0,0.0,0.0,BTC,0.75,technical
888,roberta_pos_vs_neg_mean_pop,0.4469996354007935,0.382375627917107,0.3179155731773044,BTC,0.75,technical
889,trend_psar_up_indicator,0.1135401367340788,0.0464699641683424,0.0303979767156962,BTC,0.75,technical
890,vader_pos_wt_sum_pop,0.3836824674785836,0.3266014655989528,0.2608296027246715,BTC,0.75,sentiment
891,trend_aroon_down,0.260357438667283,0.1745254026616789,0.1009345176644387,BTC,0.75,technical
892,volume_vwap,1.0000000000000002,1.0000000000000002,0.7899505400826717,BTC,0.75,technical
893,vader_compound_mean,0.1950563741723487,0.1121523966347525,0.0835116126598757,BTC,0.75,sentiment
894,vader_neg_sum_pop,0.4019773571709565,0.3219610555151052,0.1852355580212932,BTC,0.75,sentiment
895,volatility_bbhi,0.1444045965438372,0.0760459924560949,0.0457887911738439,BTC,0.75,technical
896,momentum_roc,0.2511164946576399,0.1727730251428939,0.1298991301851509,BTC,0.75,technical
897,volatility_bbw,0.3277258719698411,0.2678676686310848,0.1970366667086732,BTC,0.75,technical
898,vader_pos_mean_pop,0.266451124622855,0.1931561867150092,0.1534393577561971,BTC,0.75,sentiment
899,distil_joy_mean_hot,0.6704639502729528,0.6112569401348402,0.4508386641310268,BTC,0.75,sentiment
900,distil_surprise_sum,0.3184831015229139,0.275284143615383,0.2298476158936656,BTC,0.75,sentiment
901,volume_nvi,0.9844277761995952,0.9514325084378724,0.7519130175563363,BTC,0.75,technical
902,roberta_Positive_mean_hot,0.4322747246483737,0.371468188689871,0.2982842683020713,BTC,0.75,sentiment
903,amd_open,0.8715840999404129,0.8347685282586237,0.6739827399690883,BTC,0.75,fundamental
904,roberta_Positive_sum,0.3240167547357646,0.2797728061976987,0.2329045133887308,BTC,0.75,sentiment
905,volatility_ui,0.2955891682762135,0.2299424955236352,0.1832218722503207,BTC,0.75,technical
906,momentum_ppo_signal,0.4185808381643086,0.3316996393073417,0.2333486007442794,BTC,0.75,technical
907,momentum_pvo_hist,0.2003673177132733,0.1278293640229928,0.1086692780241788,BTC,0.75,technical
908,others_cr,1.0000000000000002,1.0000000000000002,0.7917600117580966,BTC,0.75,technical
909,trend_visual_ichimoku_a,1.0000000000000002,0.9973196388896068,0.7530686544443382,BTC,0.75,technical
910,volumefrom,0.3555586721189513,0.2557077360922543,0.1680878569135291,BTC,0.75,fundamental
911,volume_mfi,0.3253545245783169,0.2271137773776201,0.1464818567902187,BTC,0.75,technical
912,momentum_stoch_signal,0.2560168205402874,0.1744447104011498,0.1165654719280751,BTC,0.75,technical
913,close_y,1.0000000000000002,1.0000000000000002,0.9999993148107978,BTC,0.75,technical
914,distil_sadness_mean,0.7027289828601753,0.6433760141211755,0.4577997663980512,BTC,0.75,sentiment
915,vader_neu_wt_sum,0.5025677030062446,0.4435482630560847,0.3351042111095352,BTC,0.75,sentiment
916,volatility_bbp,0.2483817971992151,0.1677331500660129,0.1065716987023643,BTC,0.75,technical
917,volatility_bbl,1.0000000000000002,1.0000000000000002,0.790019525288971,BTC,0.75,technical
918,trend_adx_pos,0.3019284222971015,0.2165894303824546,0.1340691073230493,BTC,0.75,technical
919,distil_joy_wt_sum_hot,0.479657171056984,0.420088047042629,0.303313242521834,BTC,0.75,sentiment
920,momentum_ppo,0.3822929640076061,0.2929487768905193,0.2197905918503319,BTC,0.75,technical
921,trend_ichimoku_b,1.0000000000000002,1.0000000000000002,0.8083902492795442,BTC,0.75,technical
922,day_of_month,0.1769874638255186,0.0734990498328852,0.0468769322737662,BTC,0.75,technical
923,vader_compound_wt_sum,0.3337541660550281,0.2707528068025797,0.1808439350332659,BTC,0.75,sentiment
924,volatility_kcl,1.0000000000000002,1.0000000000000002,0.7996082803055435,BTC,0.75,technical
925,roberta_Positive_wt_sum_hot,0.5148868209116222,0.4571332783924334,0.3262211611314671,BTC,0.75,sentiment
926,retail_sales,0.7578094055672333,0.7031988248843467,0.540914107004794,BTC,0.75,fundamental
927,volume_vpt,0.1928982030262991,0.1235521318454759,0.0849790850883683,BTC,0.75,technical
928,daily_popularity_pop,0.6969609193945492,0.6534200191210288,0.4665346513547371,BTC,0.75,sentiment
929,vader_pos_wt_sum,0.3230660270203042,0.2608491551463234,0.178607340371034,BTC,0.75,sentiment
930,volatility_kch,1.0000000000000002,1.0000000000000002,0.7945592277750176,BTC,0.75,technical
931,trend_psar_up,0.5563999043329954,0.5544909828970338,0.4068313545233251,BTC,0.75,technical
932,roberta_Positive_wt_sum_pop,0.6675056971805653,0.6208627776702917,0.441450893065054,BTC,0.75,sentiment
933,momentum_ao,0.6567604573853212,0.6031550755231067,0.4002014087820537,BTC,0.75,technical
934,momentum_tsi,0.3793292750844358,0.2893864972658374,0.207304208469914,BTC,0.75,technical
935,distil_love_sum_pop,0.4639402148768645,0.4091546838131227,0.3015426938584649,BTC,0.75,sentiment
936,trend_ichimoku_conv,1.0000000000000002,1.0000000000000002,0.7937817424970351,BTC,0.75,technical
937,distil_sadness_wt_sum_pop,0.6398595978673564,0.5910953280793452,0.4335519344788012,BTC,0.75,sentiment
938,vader_neg_mean_pop,0.3210006332670827,0.2456500497679195,0.1669158555482241,BTC,0.75,sentiment
939,distil_love_mean_pop,0.6341288696817741,0.5788547333624815,0.4311249236853688,BTC,0.75,sentiment
940,weight,0.3290408787871056,0.2820027785438248,0.2344674430402351,BTC,0.75,sentiment
941,trend_kst_diff,0.3660439238758222,0.2649182685941444,0.1666732125143516,BTC,0.75,technical
942,momentum_stoch_rsi_k,0.223232109668984,0.1454079839295813,0.1040222675088014,BTC,0.75,technical
943,weekday,0.1308813878012507,0.0461865533632067,0.0267765512942076,BTC,0.75,technical
944,distil_love_sum_hot,0.3189010960239278,0.2768953158299292,0.2303931273699541,BTC,0.75,sentiment
945,trend_adx,0.2881177595080504,0.2138501083931874,0.1688743784232489,BTC,0.75,technical
946,distil_anger_sum_pop,0.5001019917006333,0.4544621056768734,0.3319927060438171,BTC,0.75,sentiment
947,distil_fear_sum_hot,0.3261654007368467,0.2735014098365415,0.2389663660513773,BTC,0.75,sentiment
948,distil_anger_mean_hot,0.5912122943513298,0.5377986325075677,0.3554351390703878,BTC,0.75,sentiment
949,vader_pos_mean_hot,0.1679802956485289,0.0966620861166741,0.0875967574704391,BTC,0.75,sentiment
950,anger_vs_sadness_mean_pop,0.6624522745535261,0.6048623011864337,0.406487811406434,BTC,0.75,technical
951,volatility_bbli,0.150749006330841,0.0947753515313957,0.0603118365037302,BTC,0.75,technical
952,volatility_kcli,0.1953059295735742,0.1294023024174464,0.0814573624598396,BTC,0.75,technical
953,distil_fear_wt_sum_hot,0.5365223489827081,0.4806032836827141,0.3401341274883602,BTC,0.75,sentiment
954,roberta_Negative_wt_sum_hot,0.5034546572234185,0.4458348359987804,0.3256319281460341,BTC,0.75,sentiment
955,vader_neg_wt_sum,0.2849370913527386,0.2052807739693214,0.1359770614069231,BTC,0.75,sentiment
956,momentum_stoch,0.2450232980750517,0.1595135134206977,0.1087352960841251,BTC,0.75,technical
957,distil_fear_mean_pop,0.3981016254005329,0.3414279601187152,0.2911932527726616,BTC,0.75,sentiment
958,roberta_Negative_mean,0.3916283542251765,0.3233432434470819,0.2423290369943494,BTC,0.75,sentiment
959,distil_surprise_wt_sum_hot,0.4908162336764921,0.4345473625019415,0.3242676239298493,BTC,0.75,sentiment
960,volume_obv,1.0000000000000002,0.9996110873241896,0.8180235143239538,BTC,0.75,technical
961,roberta_Negative_wt_sum,0.4980888306954094,0.4488072410895767,0.3404054861717441,BTC,0.75,sentiment
962,joy_vs_fear_mean_pop,0.5868311950512319,0.5368470391132292,0.4242385398780489,BTC,0.75,technical
963,roberta_Neutral_sum,0.3266639797059303,0.2870267939439755,0.2417935411870861,BTC,0.75,sentiment
964,close,1.0000000000000002,1.0000000000000002,0.7917600117580966,BTC,0.75,fundamental
965,roberta_Negative_mean_pop,0.5574458719417004,0.5029146284772673,0.3760768985193902,BTC,0.75,sentiment
966,trend_sma_slow,1.0000000000000002,1.0000000000000002,0.7934696722052992,BTC,0.75,technical
967,distil_sadness_sum,0.3018748361177396,0.2578911314711228,0.2208306190827748,BTC,0.75,sentiment
968,distil_sadness_sum_pop,0.4593956980630889,0.4039052319341848,0.2930634600290548,BTC,0.75,sentiment
969,trend_macd_diff,0.6069624029954143,0.5517854943007654,0.3273663553330076,BTC,0.75,technical
970,distil_love_wt_sum,0.4656631493156429,0.4151275985221372,0.3181344014965726,BTC,0.75,sentiment
971,volatility_kcc,1.0000000000000002,1.0000000000000002,0.7904951985302299,BTC,0.75,technical
972,distil_sadness_mean_hot,0.6868031647992667,0.6271975329959191,0.4532339898463521,BTC,0.75,sentiment
973,distil_love_sum,0.3224375168911275,0.2715297969868532,0.2244464805205405,BTC,0.75,sentiment
974,volatility_dcp,0.2470237400973752,0.1676987318477407,0.1107608340036126,BTC,0.75,technical
975,trend_ema_fast,1.0000000000000002,1.0000000000000002,0.7947264767331732,BTC,0.75,technical
976,trend_kst,0.4068909818662196,0.3118086991251709,0.2181288634425423,BTC,0.75,technical
977,vader_neg_mean_hot,0.2585425307239329,0.1848870260260331,0.1304123852826043,BTC,0.75,sentiment
978,trend_mass_index,0.2760434623894258,0.1989512658450176,0.152025091816313,BTC,0.75,technical
979,volatility_atr,1.0000000000000002,0.9960193203617772,0.7350293316676169,BTC,0.75,technical
980,distil_love_mean_hot,0.3908114337551834,0.3431145653046741,0.2742076046418604,BTC,0.75,sentiment
981,low,1.0000000000000002,0.9998909603116424,0.7897023768800899,BTC,0.75,fundamental
982,trend_vortex_ind_pos,0.2546913907066273,0.1781922750746071,0.1227635075369453,BTC,0.75,technical
983,momentum_pvo_signal,0.3320994835019605,0.2294154077665781,0.1712665777096646,BTC,0.75,technical
984,trend_vortex_ind_diff,0.2605257642519538,0.1793896765490852,0.1283916572866375,BTC,0.75,technical
985,vader_neu_mean,0.2735017113484434,0.2243133897632341,0.1732147971578746,BTC,0.75,sentiment
986,volume_fi,0.5096212675431393,0.4517181525160227,0.271362203204287,BTC,0.75,technical
987,ups,0.3903942697724528,0.3346512259726591,0.2573904184144416,BTC,0.75,sentiment
988,distil_surprise_mean_pop,0.4047047428364904,0.3350289242021325,0.2772539530384881,BTC,0.75,sentiment
